-5.07 -0.00391828 -0.0133489 0.025139 0.0261909 -0.00432547 
-5.06 -0.00396064 -0.0134725 0.0253081 0.0260687 -0.00383958 
-5.05 -0.00400151 -0.0135907 0.0254661 0.0259289 -0.00334033 
-5.04 -0.00404087 -0.0137035 0.0256129 0.0257715 -0.00282772 
-5.03 -0.00407874 -0.0138109 0.0257487 0.0255966 -0.00230175 
-5.02 -0.00411512 -0.013913 0.0258733 0.025404 -0.00176243 
-5.01 -0.00414999 -0.0140097 0.0259869 0.0251939 -0.00120974 
-5 -0.00418337 -0.014101 0.0260893 0.0249662 -0.000643695 
-4.99 -0.00421524 -0.014187 0.0261806 0.024721 -6.42906e-05 
-4.98 -0.00424563 -0.0142676 0.0262607 0.0244581 0.000528473 
-4.97 -0.00427451 -0.0143428 0.0263298 0.0241777 0.0011346 
-4.96 -0.00430189 -0.0144127 0.0263877 0.0238797 0.00175408 
-4.95 -0.00432778 -0.0144772 0.0264345 0.0235641 0.00238692 
-4.94 -0.00435217 -0.0145363 0.0264702 0.0232309 0.00303312 
-4.93 -0.00437506 -0.0145901 0.0264948 0.0228802 0.00369267 
-4.92 -0.00439645 -0.0146385 0.0265083 0.0225119 0.00436559 
-4.91 -0.00441634 -0.0146815 0.0265106 0.022126 0.00505187 
-4.9 -0.00443474 -0.0147191 0.0265019 0.0217225 0.0057515 
-4.89 -0.00445164 -0.0147514 0.026482 0.0213015 0.0064645 
-4.88 -0.00446704 -0.0147783 0.026451 0.0208628 0.00719085 
-4.87 -0.00448094 -0.0147999 0.0264089 0.0204066 0.00793057 
-4.86 -0.00449335 -0.0148161 0.0263557 0.0199328 0.00868364 
-4.85 -0.00450425 -0.0148269 0.0262913 0.0194415 0.00945007 
-4.84 -0.00451366 -0.0148323 0.0262159 0.0189325 0.0102299 
-4.83 -0.00452157 -0.0148324 0.0261293 0.018406 0.011023 
-4.82 -0.00452799 -0.0148271 0.0260316 0.0178619 0.0118295 
-4.81 -0.0045329 -0.0148164 0.0259228 0.0173002 0.0126494 
-4.8 -0.00453632 -0.0148004 0.0258028 0.016721 0.0134826 
-4.79 -0.00453824 -0.014779 0.0256718 0.0161241 0.0143292 
-4.78 -0.00453866 -0.0147522 0.0255296 0.0155097 0.0151891 
-4.77 -0.00453758 -0.0147201 0.0253763 0.0148777 0.0160624 
-4.76 -0.00453501 -0.0146826 0.0252119 0.0142281 0.0169491 
-4.75 -0.00453093 -0.0146397 0.0250364 0.013561 0.0178491 
-4.74 -0.00452536 -0.0145915 0.0248498 0.0128762 0.0187625 
-4.73 -0.00451829 -0.0145379 0.0246521 0.0121739 0.0196892 
-4.72 -0.00450973 -0.0144789 0.0244432 0.0114541 0.0206293 
-4.71 -0.00449966 -0.0144146 0.0242232 0.0107166 0.0215828 
-4.7 -0.0044881 -0.0143448 0.0239921 0.00996154 0.0225496 
-4.69 -0.00447504 -0.0142698 0.0237499 0.00918892 0.0235298 
-4.68 -0.00446048 -0.0141893 0.0234966 0.00839872 0.0245233 
-4.67 -0.00444442 -0.0141035 0.0232321 0.00759094 0.0255302 
-4.66 -0.00442687 -0.0140123 0.0229566 0.00676558 0.0265505 
-4.65 -0.00440781 -0.0139157 0.0226699 0.00592264 0.0275841 
-4.64 -0.00438726 -0.0138138 0.0223721 0.00506213 0.028631 
-4.63 -0.00436522 -0.0137065 0.0220632 0.00418404 0.0296914 
-4.62 -0.00434167 -0.0135939 0.0217431 0.00328836 0.0307651 
-4.61 -0.00431662 -0.0134758 0.021412 0.00237511 0.0318521 
-4.6 -0.00429008 -0.0133524 0.0210697 0.00144429 0.0329525 
-4.59 -0.00426204 -0.0132237 0.0207163 0.000495879 0.0340663 
-4.58 -0.0042325 -0.0130895 0.0203518 -0.000470107 0.0351934 
-4.57 -0.00420147 -0.01295 0.0199762 -0.00145367 0.0363339 
-4.56 -0.00416893 -0.0128051 0.0195895 -0.00245481 0.0374877 
-4.55 -0.0041349 -0.0126549 0.0191916 -0.00347353 0.0386549 
-4.54 -0.00409937 -0.0124993 0.0187827 -0.00450983 0.0398355 
-4.53 -0.00406234 -0.0123383 0.0183626 -0.00556371 0.0410294 
-4.52 -0.00402381 -0.012172 0.0179314 -0.00663517 0.0422367 
-4.51 -0.00398379 -0.0120003 0.0174891 -0.0077242 0.0434573 
-4.5 -0.00394227 -0.0118232 0.0170356 -0.00883082 0.0446913 
-4.49 -0.00389925 -0.0116407 0.0165711 -0.00995501 0.0459387 
-4.48 -0.00385473 -0.0114529 0.0160954 -0.0110968 0.0471994 
-4.47 -0.00380871 -0.0112597 0.0156086 -0.0122561 0.0484735 
-4.46 -0.0037612 -0.0110612 0.0151107 -0.0134331 0.0497609 
-4.45 -0.00371219 -0.0108572 0.0146017 -0.0146276 0.0510617 
-4.44 -0.00366168 -0.0106479 0.0140816 -0.0158396 0.0523758 
-4.43 -0.00360967 -0.0104333 0.0135503 -0.0170693 0.0537033 
-4.42 -0.00355616 -0.0102132 0.013008 -0.0183165 0.0550442 
-4.41 -0.00350116 -0.00998785 0.0124545 -0.0195814 0.0563984 
-4.4 -0.00344466 -0.00975708 0.0118899 -0.0208638 0.057766 
-4.39 -0.00338666 -0.00952094 0.0113142 -0.0221637 0.059147 
-4.38 -0.00332716 -0.00927944 0.0107273 -0.0234813 0.0605413 
-4.37 -0.00326617 -0.00903256 0.0101294 -0.0248164 0.0619489 
-4.36 -0.00320367 -0.00878032 0.00952033 -0.0261691 0.06337 
-4.35 -0.00313968 -0.00852271 0.00890014 -0.0275394 0.0648043 
-4.34 -0.00307419 -0.00825974 0.00826884 -0.0289273 0.0662521 
-4.33 -0.0030072 -0.00799139 0.00762643 -0.0303327 0.0677132 
-4.32 -0.00293872 -0.00771767 0.00697289 -0.0317558 0.0691876 
-4.31 -0.00286873 -0.00743859 0.00630824 -0.0331964 0.0706755 
-4.3 -0.00279725 -0.00715414 0.00563247 -0.0346546 0.0721766 
-4.29 -0.00272427 -0.00686432 0.00494559 -0.0361303 0.0736912 
-4.28 -0.00264979 -0.00656913 0.00424759 -0.0376237 0.0752191 
-4.27 -0.00257382 -0.00626857 0.00353847 -0.0391346 0.0767603 
-4.26 -0.00249635 -0.00596265 0.00281824 -0.0406631 0.0783149 
-4.25 -0.00241737 -0.00565136 0.00208689 -0.0422092 0.0798829 
-4.24 -0.00233691 -0.00533469 0.00134442 -0.0437728 0.0814642 
-4.23 -0.00225494 -0.00501266 0.000590834 -0.045354 0.0830589 
-4.22 -0.00217147 -0.00468526 -0.000173867 -0.0469528 0.084667 
-4.21 -0.00208651 -0.0043525 -0.000949685 -0.0485692 0.0862884 
-4.2 -0.00200005 -0.00401436 -0.00173662 -0.0502032 0.0879232 
-4.19 -0.00191209 -0.00367086 -0.00253467 -0.0518547 0.0895713 
-4.18 -0.00182263 -0.00332198 -0.00334384 -0.0535239 0.0912328 
-4.17 -0.00173168 -0.00296774 -0.00416412 -0.0552106 0.0929076 
-4.16 -0.00163922 -0.00260813 -0.00499553 -0.0569149 0.0945958 
-4.15 -0.00154527 -0.00224315 -0.00583804 -0.0586367 0.0962974 
-4.14 -0.00144982 -0.00187281 -0.00669168 -0.0603762 0.0980123 
-4.13 -0.00135288 -0.00149709 -0.00755643 -0.0621332 0.0997406 
-4.12 -0.00125443 -0.00111601 -0.0084323 -0.0639078 0.101482 
-4.11 -0.00115449 -0.000729559 -0.00931928 -0.0656999 0.103237 
-4.1 -0.00105305 -0.000337739 -0.0102174 -0.0675097 0.105006 
-4.09 -0.000950109 5.94496e-05 -0.0111266 -0.069337 0.106787 
-4.08 -0.000845672 0.000462006 -0.0120469 -0.0711819 0.108582 
-4.07 -0.000739738 0.000869932 -0.0129784 -0.0730444 0.110391 
-4.06 -0.000632305 0.00128323 -0.013921 -0.0749245 0.112213 
-4.05 -0.000523374 0.00170189 -0.0148746 -0.0768221 0.114048 
-4.04 -0.000412946 0.00212592 -0.0158395 -0.0787373 0.115896 
-4.03 -0.000301019 0.00255532 -0.0168154 -0.0806701 0.117758 
-4.02 -0.000187594 0.00299008 -0.0178024 -0.0826205 0.119633 
-4.01 -7.26717e-05 0.00343022 -0.0188006 -0.0845885 0.121522 
-4 4.37488e-05 0.00387572 -0.0198098 -0.086574 0.123424 
-3.99 0.000161667 0.0043266 -0.0208302 -0.0885771 0.125339 
-3.98 0.000281084 0.00478284 -0.0218617 -0.0905978 0.127268 
-3.97 0.000401998 0.00524445 -0.0229043 -0.0926361 0.12921 
-3.96 0.000524411 0.00571142 -0.0239581 -0.094692 0.131165 
-3.95 0.000648321 0.00618377 -0.0250229 -0.0967654 0.133134 
-3.94 0.000773729 0.00666149 -0.0260989 -0.0988564 0.135116 
-3.93 0.000900636 0.00714457 -0.027186 -0.100965 0.137112 
-3.92 0.00102904 0.00763302 -0.0282842 -0.103091 0.13912 
-3.91 0.00115894 0.00812684 -0.0293935 -0.105235 0.141143 
-3.9 0.00129034 0.00862603 -0.0305139 -0.107396 0.143178 
-3.89 0.00142324 0.00913058 -0.0316455 -0.109575 0.145227 
-3.88 0.00155764 0.00964051 -0.0327882 -0.111772 0.147289 
-3.87 0.00169353 0.0101558 -0.033942 -0.113986 0.149365 
-3.86 0.00183092 0.0106765 -0.0351069 -0.116217 0.151454 
-3.85 0.00196981 0.0112025 -0.0362829 -0.118466 0.153556 
-3.84 0.0021102 0.0117339 -0.03747 -0.120733 0.155672 
-3.83 0.00225209 0.0122707 -0.0386683 -0.123018 0.157801 
-3.82 0.00239547 0.0128128 -0.0398776 -0.12532 0.159943 
-3.81 0.00254035 0.0133603 -0.0410981 -0.127639 0.162099 
-3.8 0.00268673 0.0139132 -0.0423297 -0.129976 0.164268 
-3.79 0.00283461 0.0144714 -0.0435725 -0.132331 0.166451 
-3.78 0.00298399 0.015035 -0.0448263 -0.134703 0.168647 
-3.77 0.00313486 0.015604 -0.0460912 -0.137093 0.170856 
-3.76 0.00328723 0.0161783 -0.0473673 -0.1395 0.173078 
-3.75 0.0034411 0.0167581 -0.0486545 -0.141925 0.175314 
-3.74 0.00359647 0.0173431 -0.0499528 -0.144368 0.177564 
-3.73 0.00375334 0.0179336 -0.0512622 -0.146828 0.179826 
-3.72 0.0039117 0.0185294 -0.0525828 -0.149306 0.182102 
-3.71 0.00407156 0.0191306 -0.0539144 -0.151801 0.184392 
-3.7 0.00423292 0.0197372 -0.0552572 -0.154314 0.186694 
-3.69 0.00439578 0.0203491 -0.0566111 -0.156845 0.18901 
-3.68 0.00456013 0.0209664 -0.0579761 -0.159393 0.19134 
-3.67 0.00472599 0.021589 -0.0593522 -0.161958 0.193683 
-3.66 0.00489334 0.0222171 -0.0607394 -0.164541 0.196039 
-3.65 0.00506219 0.0228505 -0.0621378 -0.167142 0.198408 
-3.64 0.00523253 0.0234892 -0.0635473 -0.169761 0.200791 
-3.63 0.00540438 0.0241334 -0.0649679 -0.172397 0.203187 
-3.62 0.00557772 0.0247829 -0.0663996 -0.17505 0.205597 
-3.61 0.00575256 0.0254377 -0.0678424 -0.177721 0.20802 
-3.6 0.0059289 0.026098 -0.0692963 -0.18041 0.210456 
-3.59 0.00610674 0.0267636 -0.0707614 -0.183116 0.212906 
-3.58 0.00628608 0.0274346 -0.0722376 -0.18584 0.215369 
-3.57 0.00646691 0.0281109 -0.0737248 -0.188581 0.217845 
-3.56 0.00664924 0.0287926 -0.0752233 -0.19134 0.220335 
-3.55 0.00683307 0.0294797 -0.0767328 -0.194117 0.222838 
-3.54 0.0070184 0.0301722 -0.0782534 -0.196911 0.225355 
-3.53 0.00720522 0.03087 -0.0797852 -0.199723 0.227884 
-3.52 0.00739354 0.0315732 -0.081328 -0.202552 0.230428 
-3.51 0.00758337 0.0322817 -0.082882 -0.205399 0.232984 
-3.5 0.00777468 0.0329957 -0.0844471 -0.208263 0.235554 
-3.49 0.0079675 0.033715 -0.0860234 -0.211145 0.238137 
-3.48 0.00816182 0.0344396 -0.0876107 -0.214045 0.240734 
-3.47 0.00835763 0.0351696 -0.0892092 -0.216962 0.243344 
-3.46 0.00855494 0.035905 -0.0908187 -0.219897 0.245967 
-3.45 0.00875375 0.0366458 -0.0924394 -0.222849 0.248604 
-3.44 0.00895406 0.0373919 -0.0940712 -0.225819 0.251254 
-3.43 0.00915586 0.0381434 -0.0957142 -0.228807 0.253917 
-3.42 0.00935916 0.0389003 -0.0973682 -0.231812 0.256594 
-3.41 0.00956396 0.0396626 -0.0990333 -0.234835 0.259284 
-3.4 0.00977026 0.0404302 -0.10071 -0.237875 0.261988 
-3.39 0.00997806 0.0412031 -0.102397 -0.240933 0.264705 
-3.38 0.0101874 0.0419815 -0.104096 -0.244008 0.267435 
-3.37 0.0103981 0.0427652 -0.105805 -0.247101 0.270178 
-3.36 0.0106104 0.0435543 -0.107526 -0.250212 0.272935 
-3.35 0.0108242 0.0443487 -0.109258 -0.25334 0.275706 
-3.34 0.0110395 0.0451486 -0.111001 -0.256485 0.278489 
-3.33 0.0112563 0.0459537 -0.112755 -0.259649 0.281286 
-3.32 0.0114746 0.0467643 -0.11452 -0.26283 0.284097 
-3.31 0.0116944 0.0475802 -0.116296 -0.266028 0.28692 
-3.3 0.0119156 0.0484015 -0.118084 -0.269244 0.289757 
-3.29 0.0121384 0.0492282 -0.119882 -0.272478 0.292608 
-3.28 0.0123627 0.0500602 -0.121692 -0.275729 0.295472 
-3.27 0.0125885 0.0508976 -0.123513 -0.278998 0.298349 
-3.26 0.0128157 0.0517404 -0.125345 -0.282284 0.301239 
-3.25 0.0130445 0.0525885 -0.127188 -0.285588 0.304143 
-3.24 0.0132748 0.053442 -0.129042 -0.288909 0.30706 
-3.23 0.0135065 0.0543009 -0.130907 -0.292248 0.309991 
-3.22 0.0137398 0.0551651 -0.132784 -0.295605 0.312935 
-3.21 0.0139745 0.0560347 -0.134671 -0.298979 0.315892 
-3.2 0.0142108 0.0569097 -0.13657 -0.302371 0.318863 
-3.19 0.0144486 0.0577901 -0.138479 -0.305781 0.321847 
-3.18 0.0146878 0.0586758 -0.1404 -0.309208 0.324844 
-3.17 0.0149286 0.0595669 -0.142332 -0.312652 0.327855 
-3.16 0.0151708 0.0604633 -0.144275 -0.316114 0.330879 
-3.15 0.0154146 0.0613651 -0.146229 -0.319594 0.333917 
-3.14 0.0156598 0.0622723 -0.148195 -0.323091 0.336967 
-3.13 0.0159066 0.0631849 -0.150171 -0.326606 0.340032 
-3.12 0.0161548 0.0641028 -0.152159 -0.330138 0.343109 
-3.11 0.0164045 0.0650261 -0.154157 -0.333688 0.3462 
-3.1 0.0166558 0.0659548 -0.156167 -0.337256 0.349304 
-3.09 0.0169085 0.0668888 -0.158188 -0.340841 0.352422 
-3.08 0.0171627 0.0678282 -0.16022 -0.344444 0.355553 
-3.07 0.0174185 0.0687729 -0.162263 -0.348064 0.358697 
-3.06 0.0176757 0.0697231 -0.164317 -0.351702 0.361855 
-3.05 0.0179344 0.0706786 -0.166383 -0.355358 0.365026 
-3.04 0.0181947 0.0716395 -0.168459 -0.359031 0.36821 
-3.03 0.0184564 0.0726057 -0.170547 -0.362721 0.371408 
-3.02 0.0187196 0.0735773 -0.172646 -0.36643 0.374619 
-3.01 0.0189843 0.0745543 -0.174755 -0.370156 0.377844 
-3 0.0192505 0.0755366 -0.176876 -0.373899 0.381082 
-2.99 0.0195183 0.0765243 -0.179008 -0.37766 0.384333 
-2.98 0.0197875 0.0775174 -0.181152 -0.381438 0.387597 
-2.97 0.0200582 0.0785159 -0.183306 -0.385235 0.390875 
-2.96 0.0203304 0.0795197 -0.185471 -0.389048 0.394167 
-2.95 0.0206041 0.0805289 -0.187648 -0.392879 0.397471 
-2.94 0.0208793 0.0815434 -0.189835 -0.396728 0.400789 
-2.93 0.021156 0.0825634 -0.192034 -0.400595 0.404121 
-2.92 0.0214342 0.0835887 -0.194244 -0.404479 0.407465 
-2.91 0.0217139 0.0846193 -0.196465 -0.40838 0.410823 
-2.9 0.0219951 0.0856553 -0.198697 -0.4123 0.414195 
-2.89 0.0222778 0.0866967 -0.20094 -0.416236 0.41758 
-2.88 0.022562 0.0877435 -0.203195 -0.420191 0.420978 
-2.87 0.0228477 0.0887956 -0.20546 -0.424162 0.424389 
-2.86 0.0231349 0.0898532 -0.207737 -0.428152 0.427814 
-2.85 0.0234236 0.090916 -0.210024 -0.432159 0.431252 
-2.84 0.0237137 0.0919843 -0.212323 -0.436184 0.434704 
-2.83 0.0240054 0.0930579 -0.214633 -0.440226 0.438169 
-2.82 0.0242986 0.0941368 -0.216954 -0.444286 0.441647 
-2.81 0.0245933 0.0952212 -0.219286 -0.448363 0.445139 
-2.8 0.0248895 0.0963109 -0.22163 -0.452458 0.448644 
-2.79 0.0251871 0.097406 -0.223984 -0.456571 0.452162 
-2.78 0.0254863 0.0985064 -0.22635 -0.460701 0.455694 
-2.77 0.025787 0.0996123 -0.228726 -0.464848 0.459239 
-2.76 0.0260891 0.100723 -0.231114 -0.469014 0.462798 
-2.75 0.0263928 0.10184 -0.233513 -0.473196 0.46637 
-2.74 0.026698 0.102962 -0.235923 -0.477397 0.469955 
-2.73 0.0270046 0.104089 -0.238344 -0.481615 0.473553 
-2.72 0.0273128 0.105222 -0.240776 -0.48585 0.477165 
-2.71 0.0276225 0.10636 -0.243219 -0.490104 0.48079 
-2.7 0.0279336 0.107503 -0.245674 -0.494374 0.484429 
-2.69 0.0282463 0.108652 -0.248139 -0.498663 0.488081 
-2.68 0.0285604 0.109806 -0.250616 -0.502969 0.491746 
-2.67 0.0288761 0.110966 -0.253104 -0.507292 0.495425 
-2.66 0.0291932 0.112131 -0.255603 -0.511633 0.499117 
-2.65 0.0295119 0.113301 -0.258113 -0.515992 0.502823 
-2.64 0.029832 0.114476 -0.260634 -0.520368 0.506541 
-2.63 0.0301537 0.115657 -0.263166 -0.524762 0.510273 
-2.62 0.0304768 0.116844 -0.26571 -0.529173 0.514019 
-2.61 0.0308014 0.118035 -0.268264 -0.533602 0.517778 
-2.6 0.0311276 0.119233 -0.27083 -0.538049 0.52155 
-2.59 0.0314552 0.120435 -0.273406 -0.542513 0.525336 
-2.58 0.0317843 0.121643 -0.275994 -0.546994 0.529134 
-2.57 0.032115 0.122856 -0.278593 -0.551494 0.532947 
-2.56 0.0324471 0.124075 -0.281203 -0.55601 0.536772 
-2.55 0.0327807 0.125298 -0.283825 -0.560545 0.540611 
-2.54 0.0331158 0.126528 -0.286457 -0.565097 0.544464 
-2.53 0.0334525 0.127762 -0.2891 -0.569666 0.54833 
-2.52 0.0337906 0.129002 -0.291755 -0.574254 0.552209 
-2.51 0.0341302 0.130248 -0.294421 -0.578858 0.556101 
-2.5 0.0344713 0.131499 -0.297097 -0.583481 0.560007 
-2.49 0.0348139 0.132755 -0.299785 -0.58812 0.563926 
-2.48 0.035158 0.134016 -0.302484 -0.592778 0.567859 
-2.47 0.0355036 0.135283 -0.305194 -0.597453 0.571804 
-2.46 0.0358508 0.136555 -0.307916 -0.602146 0.575764 
-2.45 0.0361994 0.137833 -0.310648 -0.606856 0.579736 
-2.44 0.0365495 0.139116 -0.313391 -0.611584 0.583722 
-2.43 0.0369011 0.140404 -0.316146 -0.616329 0.587721 
-2.42 0.0372542 0.141698 -0.318912 -0.621092 0.591734 
-2.41 0.0376088 0.142997 -0.321689 -0.625872 0.59576 
-2.4 0.0379649 0.144302 -0.324477 -0.63067 0.5998 
-2.39 0.0383225 0.145611 -0.327276 -0.635486 0.603852 
-2.38 0.0386815 0.146927 -0.330086 -0.640319 0.607918 
-2.37 0.0390421 0.148247 -0.332907 -0.64517 0.611998 
-2.36 0.0394042 0.149573 -0.335739 -0.650039 0.616091 
-2.35 0.0397678 0.150904 -0.338583 -0.654925 0.620197 
-2.34 0.0401329 0.152241 -0.341438 -0.659828 0.624316 
-2.33 0.0404995 0.153583 -0.344303 -0.664749 0.628449 
-2.32 0.0408675 0.15493 -0.34718 -0.669688 0.632596 
-2.31 0.0412371 0.156283 -0.350068 -0.674644 0.636755 
-2.3 0.0416082 0.157641 -0.352967 -0.679618 0.640928 
-2.29 0.0419808 0.159005 -0.355878 -0.68461 0.645115 
-2.28 0.0423548 0.160374 -0.358799 -0.689619 0.649314 
-2.27 0.0427304 0.161748 -0.361731 -0.694645 0.653527 
-2.26 0.0431075 0.163128 -0.364675 -0.699689 0.657754 
-2.25 0.043486 0.164513 -0.36763 -0.704751 0.661994 
-2.24 0.0438661 0.165903 -0.370596 -0.709831 0.666247 
-2.23 0.0442477 0.167299 -0.373572 -0.714927 0.670513 
-2.22 0.0446307 0.1687 -0.376561 -0.720042 0.674793 
-2.21 0.0464279 0.174278 -0.381527 -0.715182 0.665012 
